COUNTRY,ADMIN1,MONTH,total_events,total_fatalities,label,rainfall_mm,drought_index,temp_celsius,poverty_rate,literacy_rate,infrastructure_score,past_conflicts_3mo
Mozambique,Maputo City,2004-04,1,0,0,65.81929460274885,2.359545549572938,31.207087960350677,0.41043262475750353,0.5150830406950235,0.4386549747546997,3
Mozambique,Maputo City,2004-07,1,0,0,49.85982681459888,3.5836239134072527,35.82825793801631,0.6000627437556857,0.6022578527463232,0.8553479732154246,1
Mozambique,Maputo City,2004-11,2,0,0,49.72198746702314,4.38153014833397,25.922162895138854,0.6019080398181476,0.8556833945119304,0.3713765121876538,7
Mozambique,Maputo City,2004-12,2,0,0,36.02097204012248,1.3610940041988784,21.833314317860417,0.22992301929312348,0.5676298002391055,0.8050888175630597,2
Mozambique,Maputo City,2005-07,1,0,0,95.6955007837019,1.710383979855354,27.3506309097557,0.4060718628653608,0.8988151827126427,0.4105602651735592,0
Mozambique,Maputo City,2005-11,1,0,0,60.26900729238586,4.653696981812063,26.383712011520384,0.5455127433435217,0.8222770264285468,0.8630025891451525,2
Mozambique,Maputo City,2006-07,1,2,1,55.50293888410296,2.892558962047227,32.91405194700387,0.41117675453444147,0.6824546212516851,0.6445461856288611,2
Mozambique,Maputo City,2006-09,1,0,0,41.42415837095082,0.8948090856750052,31.999768030126628,0.472583624089678,0.7991448980994427,0.4139482174485953,3
Mozambique,Maputo City,2007-09,1,0,0,118.71315804655556,3.3184756945619136,29.596124911789694,0.49722895230332,0.707526049974765,0.8068920325732345,5
Mozambique,Maputo City,2008-05,1,0,0,38.533439355542086,4.953810777696898,25.239917756362026,0.27561468836562125,0.7263969058559436,0.5343455953025205,3
Mozambique,Maputo City,2008-09,1,0,0,51.423041487878535,4.117267822352001,29.03329969854241,0.40599060307426493,0.7323086967675404,0.739688052757295,4
Mozambique,Maputo City,2009-03,1,0,0,68.31673672572121,3.7287056827570138,27.795019077204913,0.21423161084178294,0.7594882051454486,0.6860644329337819,3
Mozambique,Maputo City,2009-09,1,0,0,72.00425931488556,1.040233271331346,27.723969609898173,0.2748130415976722,0.524305676012236,0.7285767134621137,5
Mozambique,Maputo City,2010-01,2,4,1,79.15864110431369,4.380698923420036,22.32531045429639,0.45612703168824925,0.74659924197454,0.506228936685347,3
Mozambique,Maputo City,2010-02,2,3,1,96.15217015538526,2.6289442176777325,30.18538601536094,0.4867929989694051,0.7867794327434043,0.8632952923268806,1
Mozambique,Maputo City,2010-03,1,3,1,70.12315310921424,4.446450110359778,27.323424984933705,0.27311720329583117,0.6242892540146852,0.6358878877954447,5
Mozambique,Maputo City,2010-04,1,3,1,38.87938400066665,1.6491391471243966,26.697475957366276,0.5778096351062102,0.8914315321893429,0.3465363659959097,1
Mozambique,Maputo City,2010-06,2,1,1,54.86109749756437,0.3102552631771638,25.199530514973517,0.3864939439354963,0.5577780344045777,0.34004040441605965,1
Mozambique,Maputo City,2010-09,1,2,1,66.1566474502777,2.3798798432987307,24.61915050103987,0.6603249644138359,0.864177009011355,0.7429377767103202,1
Mozambique,Nampula,1999-05,1,0,0,101.36452083011648,1.3491880240893883,27.951775743836947,0.39383136165270327,0.7705797631782867,0.8099846616899988,1
Mozambique,Nampula,2000-09,1,0,0,32.04389043151406,3.5761464488814907,21.752511594425755,0.2749054882163023,0.7657257912754935,0.7171677810547039,3
Mozambique,Nampula,2002-05,1,0,0,84.05153010450455,4.785532764280162,29.368496278950126,0.5789852293403788,0.8504090639678662,0.4664983868854544,2
Mozambique,Nampula,2003-04,1,0,0,63.598287390928334,3.4548707557578195,23.837683689012945,0.4839004002196644,0.8326916845202559,0.43554237689745123,4
Mozambique,Nampula,2003-09,1,0,0,76.75661070458962,4.434669648546017,20.823957941384123,0.3933440841220779,0.6381737729197795,0.6392619537053765,3
Mozambique,Nampula,2004-04,1,0,0,57.96010566728136,2.265120068006032,32.46568594777806,0.37797858171613075,0.7821479209262845,0.41806769882133715,5
Mozambique,Nampula,2004-05,1,0,0,43.15134739747347,3.8582036859765085,24.425738851963263,0.27538448677863553,0.5202410330747712,0.5274598538821789,3
Mozambique,Nampula,2007-03,1,0,0,75.01745558802664,4.215217183358517,24.833522515434915,0.3704173137330057,0.6856073728903239,0.6772147386870614,4
Mozambique,Nampula,2009-01,2,0,0,73.08862054211242,3.5543781379177117,30.403614993024224,0.21467207048916753,0.8751109042897258,0.4709468019450769,1
Mozambique,Nampula,2009-02,1,0,0,79.44113931479444,2.538886430347823,32.563292701549926,0.4512009570378855,0.609635779120529,0.5252633530249389,1
Mozambique,Nampula,2009-03,2,0,0,59.7339072924273,3.1293305480768403,22.40099526418971,0.6483618709068679,0.5199883156262066,0.5163107369270307,2
Mozambique,Nampula,2009-05,1,0,0,48.00355953360301,3.5025349783944018,24.13149581924799,0.5976653981076635,0.7331779967765661,0.5763141089159469,4
Mozambique,Nampula,2009-07,1,0,0,28.82426009952317,1.2654220161071343,24.35196353351821,0.21426059860210717,0.6420399052265843,0.7046158943822829,1
Mozambique,Nampula,2009-09,4,0,0,76.38746536278813,4.047896304574924,29.804404988086965,0.6406301631341162,0.6518733880396826,0.76940950135625,0
Mozambique,Nampula,2010-12,2,0,0,68.47778964887972,4.7516226948363665,31.9173963837886,0.42616241444127667,0.7329828748227261,0.6990494876883037,2
Mozambique,Nassa,1997-12,1,0,0,40.68434734272081,2.32619657589968,23.759242315265762,0.2954457327077472,0.7486356237392877,0.315700698298489,0
Mozambique,Nassa,2009-03,1,0,0,49.22852653406751,3.505335915549387,31.24423601390466,0.5762059776076937,0.674928786232798,0.8381038170888235,6
Mozambique,Sofala,1997-01,1,0,0,50.66482376097119,3.68512952895177,24.872897665413895,0.3614367750885231,0.7030196968757936,0.6487132713315064,3
Mozambique,Sofala,1997-05,1,0,0,30.340311360351638,3.3112377376074016,28.008368708836716,0.32665921156842637,0.8973023026983222,0.8521478963139222,1
Mozambique,Sofala,1997-12,1,0,0,43.646352067897325,2.7355755416431777,23.185638901716548,0.2806592033907738,0.882859183213822,0.8783233748525361,2
Mozambique,Sofala,2000-09,1,0,0,37.32339286387292,4.408239772874053,26.634208759254005,0.4433109534501114,0.7829268288097218,0.5807080695516736,3
Mozambique,Sofala,2003-02,1,0,0,51.750419762241265,2.244633546344472,26.66666185778185,0.24669699977472265,0.564591810775593,0.8498193614617546,0
Mozambique,Sofala,2003-09,1,0,0,45.22605003340875,0.3055147824330179,26.05452508105418,0.5928065645568932,0.6439840335950137,0.5192313834785868,2
Mozambique,Sofala,2004-03,1,0,0,27.459901582665026,4.222781878560801,28.15491294395909,0.4353372883332055,0.8532352896347304,0.45622695286928777,3
Mozambique,Sofala,2004-05,1,0,0,100.45180461138963,3.3699063615827534,23.97890740544242,0.4234882084094601,0.669426366471674,0.3441781635922262,5
Mozambique,Sofala,2004-11,1,1,1,85.05081462058462,4.2462931324982325,24.348830105439475,0.2009269782407605,0.8821470597505134,0.571098272559073,1
Mozambique,Sofala,2006-07,1,0,0,44.41961156960029,0.6927372122234715,28.313616434848065,0.6089319301542806,0.6953207133036114,0.7132123690422278,6
Mozambique,Sofala,2008-04,3,0,0,65.4484279330722,0.15376470254858166,31.026105992927185,0.44641852951912686,0.8447076536820507,0.8861014009657009,2
Mozambique,Sofala,2008-06,1,0,0,68.3493017964259,4.671872701912506,26.931558917856233,0.41994725990067394,0.5141515598111992,0.6127855667229444,3
Mozambique,Sofala,2009-06,1,0,0,83.82171709546954,0.7386415292528714,28.511012320386516,0.5806924426421952,0.67366547791711,0.7406848990860591,3
Mozambique,Sofala,2010-07,1,2,1,43.627899466798425,4.048261660352259,29.27424003089202,0.23144927455038045,0.7801047402996626,0.8376882915379007,3
Mozambique,Sofala,2010-09,1,0,0,81.84213567964852,4.116049710903179,29.491515565900475,0.3833402280476018,0.8454258129372971,0.6259111808239146,2
Mozambique,Sofala,2010-12,1,0,0,49.041893915861294,3.543526002745015,24.139425822490086,0.4878669787768782,0.7438531571284911,0.40005916982166817,2
Mozambique,Tete,1997-07,1,0,0,33.28275191662773,0.6563110554643548,24.66896930938529,0.4302887813695938,0.5693048103764475,0.8089250491200006,2
Mozambique,Tete,2007-06,1,0,0,74.48273118628995,3.3369931228040377,24.929776218169394,0.2908194449389872,0.8543176660930349,0.6445042237460645,0
Mozambique,Tete,2009-02,1,0,0,85.81516848244857,4.445432916634328,32.785901402681894,0.3496382538401559,0.7299252650695829,0.7551067496993094,2
Mozambique,Tete,2009-08,1,0,0,111.7581794706137,2.127658224004416,28.52457881751571,0.35010027882381645,0.5432072727002846,0.695086756607781,2
Mozambique,Tete,2009-10,1,0,0,36.00549469819573,2.0675842718929944,28.38994716115505,0.6959854013826134,0.6855387109559339,0.3366225037123139,4
Mozambique,Tete,2010-06,1,0,0,73.97839370161577,2.2142915478970955,28.098707259551215,0.36309855940332436,0.7795773574105183,0.40146897817792054,0
Mozambique,Zambezia,1997-05,1,0,0,51.80397512412934,0.4113594533810322,23.0376197891415,0.3025910312711495,0.6804062985265518,0.4717498514704659,2
Mozambique,Zambezia,1999-05,1,0,0,75.66717421048062,4.460127845149867,32.81457141233112,0.6113185765520732,0.8483160429058217,0.4708246919859549,3
Mozambique,Zambezia,2007-07,1,0,0,30.59020897537499,4.345914319902552,28.437562592360884,0.4105856275018043,0.6694777258243088,0.803518623067828,1
Mozambique,Zambezia,2008-10,1,0,0,34.74460448602872,4.989546608951431,29.169480337964856,0.4219318472435254,0.7333810758132644,0.6589436167050233,2
Mozambique,Zambezia,2009-12,1,0,0,44.48250353667032,2.9259157074920674,21.703436133252595,0.4744445317478686,0.5844681744007612,0.3500252015864763,0
Namibia,Caprivi,1999-01,1,0,0,61.57928091336169,3.755958182256929,29.338931557084553,0.49784459863125574,0.7050745400180446,0.5323191442190106,2
Namibia,Caprivi,1999-02,1,13,1,47.178374669232895,1.0133595315365236,25.93136264961712,0.4952778002051697,0.5891429239730916,0.6337984112609933,1
Namibia,Caprivi,1999-04,2,0,0,73.18108687826839,3.337644091120848,23.031651075821287,0.21724986120552198,0.5900748591797836,0.45090169798036206,2
Namibia,Caprivi,2000-03,2,14,1,80.53789236515829,3.2486642437869535,24.13870900238461,0.6094212164489763,0.6119610168972968,0.3239003376747819,3
Namibia,Caprivi,2000-10,4,2,1,71.99155082490711,4.506043679208062,23.2053173746399,0.297426409537419,0.5176797069790701,0.5281582435663095,0
Namibia,Caprivi,2001-11,1,0,0,92.37575279321736,4.153963614195371,23.154647414656168,0.3461710638919304,0.5653238566959071,0.5767133403461802,1
Namibia,Caprivi,2002-01,1,0,0,68.31653258910686,4.692332313088816,27.18164346109263,0.28671476001033774,0.6697442501332245,0.8428589651492002,4
Namibia,Caprivi,2002-05,1,0,0,35.66206579319666,4.344167363508038,25.839711633805045,0.5835383287679388,0.5524241994829344,0.8450196994401433,2
Namibia,Caprivi,2002-09,2,3,1,87.2675302707668,4.34346947449426,28.002208086484163,0.4918289963127097,0.5533539002068323,0.6002414834335892,7
Namibia,Caprivi,2002-11,1,5,1,47.89687528788005,0.31861663344359137,32.027927613204014,0.5776480763760257,0.8871727313522707,0.5828967345092414,2
Namibia,Erongo,2003-04,1,0,0,78.2083699937114,4.229809763479779,26.611488859117987,0.5266992027146502,0.6708389452788825,0.684301235928546,1
Namibia,Erongo,2003-10,1,0,0,91.47468433110213,3.0373919725155907,20.265332118124718,0.25207931720970095,0.6614930798489476,0.4548744398631769,0
Namibia,Hardap,2007-07,1,0,0,69.13376021460799,1.9022222588298061,26.27412536535655,0.35074988792550266,0.6070942619359931,0.4714285073007026,1
Namibia,Karas,2004-10,1,0,0,30.076823736707006,0.2825731219403116,30.580183309193615,0.4536325797950606,0.7049788636429873,0.3015347114205931,6
Namibia,Karas,2005-03,1,0,0,41.63575666980417,3.3883688738402333,26.74218158250951,0.35247251571568183,0.7384259606632213,0.34692712594978725,2
Namibia,Karas,2005-04,1,0,0,86.45488933770271,1.6410087526880872,31.587991961075105,0.30365195220305824,0.6672742087837971,0.4071021787959365,1
Namibia,Karas,2005-05,1,0,0,56.617546287143675,2.3388813249301736,28.358824779413457,0.6349059845332998,0.6575234065820339,0.6843436427056198,0
Namibia,Karas,2005-06,1,0,0,61.59147069884332,3.4086421852756716,21.485190796807835,0.5738918376076879,0.7801706734576219,0.4275943540440339,2
Namibia,Karas,2005-07,1,0,0,75.17648832327218,4.558872735120715,27.328746751315077,0.3726100302770883,0.8799106803544474,0.3744474028799798,1
Namibia,Karas,2005-08,1,0,0,73.92645724160647,4.127184578024992,27.891003882794188,0.5825061813144492,0.8511288283930345,0.6697828342483739,1
Namibia,Karas,2005-09,1,0,0,65.57599624770921,2.2529856455179993,30.24106740382093,0.5137693092226139,0.5474481067621556,0.6910500141513576,1
Namibia,Karas,2005-10,1,0,0,55.826632575590686,1.9389157872318945,32.458909714834704,0.2018928668161984,0.7609234681468958,0.33580387693518815,1
Namibia,Karas,2007-01,1,0,0,53.74663108535285,1.1988986942202373,29.723176559126095,0.39013101300581743,0.5028190450004042,0.7637388525597133,5
Namibia,Karas,2009-12,1,0,0,77.15797650582687,1.8621337558798412,28.32143939216165,0.3452437495971652,0.7532367109403325,0.6636942417557505,2
Namibia,Karas,2010-01,1,0,0,71.07139062135586,0.5552319364594915,29.028564814735038,0.30895431085294844,0.6857414355699731,0.538239266136755,2
Namibia,Kavango,1999-01,4,0,0,54.85399998764421,4.855527541823773,26.495979580651298,0.3257946970354224,0.6964452209375332,0.8899093750983647,3
Namibia,Kavango,1999-05,2,0,0,81.64224625986282,2.8695872197978947,22.611366489577712,0.6711824232877612,0.7352102431408447,0.30611961172157603,1
Namibia,Kavango,1999-06,1,0,0,57.419317697404324,0.6390292139760645,27.12448825866858,0.44315853399576866,0.7970621525155679,0.6269110366723938,3
Namibia,Kavango,1999-07,1,0,0,42.966756513312134,1.7640300463295289,28.095870982376717,0.6238543591120598,0.7917831210591777,0.39582204524073333,2
Namibia,Kavango,1999-08,1,0,0,44.8205860219331,2.73519571810328,23.38902712226423,0.3071085760764913,0.5177916126186723,0.4975996609421943,0
Namibia,Kavango,1999-09,1,0,0,40.42518327380468,2.664428183204348,30.979864918499825,0.28720189982297417,0.7945977545205973,0.37992137010760696,1
Namibia,Kavango,1999-10,3,20,1,54.551799667926254,0.17751684359316178,30.016233046447294,0.6443947941569548,0.8319263922676616,0.7009287069650786,2
Namibia,Kavango,1999-11,1,0,0,84.67448556672386,4.754205171145557,22.884715754136394,0.4478523428912339,0.5272690497742409,0.5409429560411844,1
Namibia,Kavango,2000-01,4,12,1,43.89809637938983,1.3768784073747231,31.097496866369625,0.6475760626562064,0.6291786402710745,0.8917797004041039,1
Namibia,Kavango,2000-02,2,0,0,63.76951522036206,0.08092334465945594,26.07505689237046,0.23151442643563747,0.8168256307328123,0.6923082703805563,6
Namibia,Kavango,2000-03,4,3,1,46.86621308745174,0.38222004475141236,24.664525304644954,0.6582177610881539,0.697242726280681,0.8504008903263991,6
Namibia,Kavango,2000-04,3,1,1,54.79381917457125,2.900974516239885,30.23783307823958,0.40772265817111153,0.7779564275239824,0.4444963126997217,4
Namibia,Kavango,2000-07,3,1,1,29.799175760294958,0.6889276033754843,26.846836761719825,0.2776852437109239,0.7009263230392538,0.4912704378924922,2
Namibia,Kavango,2000-08,2,0,0,55.58923541686925,0.2086239642675164,32.697555962510606,0.5416913447175971,0.8912889799232664,0.5176093436821625,4
Namibia,Kavango,2000-09,1,2,1,56.12589240390076,1.8981323320635568,24.44133586833975,0.5984513416471284,0.8744772291465446,0.8031090085786192,3
Namibia,Kavango,2000-10,2,0,0,70.80575888071391,3.113805961700943,21.805027428082035,0.2236873637907002,0.6124580967624796,0.4270054620017649,0
Namibia,Kavango,2000-11,1,0,0,64.46561826510741,0.5591990242080619,26.158685156501576,0.693597987209343,0.6543539286973976,0.8680324668317667,3
Namibia,Kavango,2001-01,2,4,1,36.032157500959094,1.5666391607565777,29.36766749718142,0.5485134436580901,0.6725383991341274,0.3261474534067557,2
Namibia,Kavango,2001-08,1,3,1,81.68396488087086,2.088803358122711,24.21857104339337,0.3607009958289221,0.541681733177434,0.8339148086230224,2
Namibia,Kavango,2001-10,2,0,0,64.20606080443991,0.7973004889338359,23.009698851600362,0.2756468978476953,0.6616299787517784,0.5708483269685196,1
Namibia,Khomas,1997-01,1,0,0,63.967870343549734,2.5303694923335507,27.686782208108262,0.3962657073391074,0.8099391284746511,0.615538820450714,3
Namibia,Khomas,1997-02,1,0,0,59.81635293229722,0.4260704345088545,22.60893836949745,0.3102828302793129,0.8387585125796466,0.8984384654944824,4
Namibia,Khomas,1997-03,1,0,0,49.644851055555606,0.2325924817253433,27.920078098840243,0.4470766117990479,0.8544531001753044,0.8220287881970549,0
Namibia,Khomas,1997-04,1,0,0,64.35604679497452,2.599176835775674,25.97813084631547,0.5909463542451637,0.50582360006859,0.8424129545199737,2
Namibia,Khomas,1997-05,1,0,0,69.51176871857164,1.2394848637543783,28.48339946505712,0.5300651944752766,0.8155224154993435,0.6513210038359512,2
Namibia,Khomas,1997-06,1,0,0,25.0620861730889,0.4768690394901376,22.848513588226194,0.4179674523908644,0.7010510737940938,0.8738050695299533,1
Namibia,Khomas,1997-07,1,0,0,49.22478325307809,2.1195629374381615,30.894489454331712,0.2594719622900248,0.5824636579314556,0.7126832595822058,2
Namibia,Khomas,2001-09,1,0,0,54.901060591928214,4.575703697586974,26.45089654501893,0.6785784611840034,0.6994980090045744,0.791596219443528,6
Namibia,Khomas,2003-02,1,0,0,65.12341211388556,3.6209622332707747,29.29056800371447,0.3351852627252433,0.837704186672717,0.7325603445790312,3
Namibia,Khomas,2003-04,1,0,0,83.86622011854251,4.078079576735138,29.879626383854667,0.3389172729375086,0.6736997471042504,0.7685486584936587,2
Namibia,Khomas,2003-11,1,0,0,44.56518370806435,4.359569943793183,23.527665142902134,0.5227511109192662,0.8961844322396095,0.6827825729520831,2
Namibia,Khomas,2004-07,1,0,0,50.04076306364316,4.863138706982094,29.64677252882423,0.5852548110735514,0.746673273867402,0.7358451698484474,2
Namibia,Khomas,2006-01,1,0,0,49.749317787068996,3.816232867570865,22.724799674567024,0.6920763826586747,0.6959054676582968,0.5615630866947566,2
Namibia,Khomas,2006-02,1,0,0,43.96944819790917,3.0420396096973983,22.88958677172032,0.684582130313903,0.6179557311469404,0.7241204360631943,1
Namibia,Khomas,2007-02,1,0,0,53.05627009775475,1.827129401511236,32.8919977079653,0.6568802621160403,0.5044204250556125,0.4660863314686823,0
Namibia,Khomas,2007-04,2,0,0,75.41604439975943,0.9082161827885804,30.335560106389874,0.4176567836916749,0.7442193426757218,0.6809644742638872,2
Namibia,Khomas,2007-10,1,0,0,38.92329009271309,3.4332993699164716,33.220992526301266,0.28333482987822406,0.7309982185425471,0.6142514595111221,2
Namibia,Khomas,2008-01,1,0,0,68.55628790305806,4.974749930609709,25.88935790817627,0.4922356016433138,0.7067257420930102,0.8391225703143275,4
Namibia,Khomas,2008-02,1,0,0,25.96195539963329,2.336793423094595,27.307285992234025,0.20862825277338404,0.7150817815914652,0.7039337060177984,3
Namibia,Khomas,2008-06,1,0,0,48.77324007115588,3.618396840464038,28.58206424025709,0.29812441949769675,0.8374089484575857,0.657972323175303,0
Namibia,Khomas,2009-09,1,0,0,53.41021399564028,2.475462249965781,26.963413300218317,0.2012646983973823,0.6267479698560923,0.4878444622320706,1
Namibia,Khomas,2010-02,1,0,0,93.49719345828129,2.159667116817383,24.761591937912286,0.2902679562857694,0.7201015776000829,0.8176823509634643,2
Namibia,Khomas,2010-04,1,0,0,54.50395390494624,2.0515280677995755,24.311745906359853,0.43737856169812805,0.7719790503434185,0.33249461409728864,2
Namibia,Khomas,2010-09,1,0,0,15.97513053098163,2.523123414658488,27.641586698486847,0.3966621555467079,0.5839275707714244,0.8398506190872013,1
Namibia,Ohangwena,2000-06,2,28,1,20.022221862775005,1.834478309326875,23.799420475013086,0.3846482824633196,0.8699277660188096,0.6917865504231392,2
Namibia,Ohangwena,2008-02,1,0,0,60.68059172693362,3.743866609109039,23.715409522899442,0.6154764319669312,0.7948490099095643,0.4136955579060829,2
Namibia,Omaheke,2006-03,1,0,0,72.27541711579818,4.371360132957583,28.180716033463778,0.5374981523228389,0.5213181600624294,0.8417973014372873,6
Namibia,Omusati,2003-11,1,1,1,67.50911715254506,4.414426533225921,26.714521945543154,0.668215881435553,0.8460426791751716,0.4958123883178812,3
Namibia,Omusati,2009-04,1,0,0,63.351402116019806,1.1384935671291296,29.811618811745056,0.4226705453388362,0.8719480581440484,0.40096355795056715,2
Namibia,Omusati,2009-08,1,0,0,83.24519195011334,4.479545693657454,25.725265769751473,0.3361148377379759,0.8174680192895021,0.4914876369629986,1
Namibia,Omusati,2010-03,1,0,0,49.208175585257365,1.7077561592755253,25.256232150073394,0.2613422690166778,0.6704898406774675,0.8766433970227685,2
Namibia,Oshana,2007-01,1,0,0,77.8982111205365,1.5465383274264881,28.27066018810641,0.5360136978425729,0.8977507598871142,0.7516550995840363,1
Namibia,Oshana,2010-12,1,0,0,27.35970229947165,3.6337802869911795,24.563925376338517,0.6208705442358284,0.5497743597643644,0.8500758793027234,1
Namibia,Oshikoto,1997-12,1,0,0,41.901043341238676,1.5234817004314472,25.025616823329944,0.29186968213087816,0.7146423365414302,0.47932321810713585,3
Namibia,Otjozondjupa,2000-04,1,0,0,23.859172101363676,0.26483202804855055,25.144636828861756,0.639376372256268,0.5681563216290157,0.3494635674966352,0
Namibia,Otjozondjupa,2008-05,1,0,0,54.503093986604156,1.86808886155154,26.37089368111334,0.4631381008476665,0.6757395211384881,0.6376531361639772,5
Niger,Agadez,1997-08,3,41,1,59.07477565467315,3.607328001791745,32.31730962988771,0.27204031607047596,0.870969722650232,0.5898004639830767,0
Niger,Agadez,1998-01,2,0,0,62.2820298445304,1.6347921013508826,22.869633525128528,0.5214316624508775,0.8177044513606666,0.7323628702942975,0
Niger,Agadez,1998-02,2,0,0,61.237667057742705,3.1477952799757327,30.886522746352377,0.4600263707686067,0.812832776612136,0.625605108346607,1
Niger,Agadez,1998-09,1,1,1,41.448933383765436,3.300597221315652,29.21336026886975,0.21409177365636617,0.6415415203927286,0.5378800652858826,3
Niger,Agadez,2001-08,1,2,1,56.19518311173569,3.668680058631781,31.70093654210998,0.3996216023633121,0.8737080709774163,0.3028115124470672,2
Niger,Agadez,2001-12,1,1,1,30.051066627885028,4.485652331554682,36.41005814496682,0.5923939964714555,0.6473043722615972,0.5806479350434314,2
Niger,Agadez,2002-07,1,0,0,87.264579502645,2.162822496342157,31.294359062363565,0.47771187671105353,0.5159893742879751,0.37238569219674034,3
Niger,Agadez,2004-03,2,0,0,53.92747854203998,0.8321603833122854,29.777000843723584,0.3410205631312653,0.7551205049843857,0.8532006618632926,4
Niger,Agadez,2004-04,1,0,0,50.222277619126174,1.594628577159447,23.06251094512495,0.6643208816912748,0.6450590466103573,0.8530237983181426,1
Niger,Agadez,2004-06,1,0,0,91.77880656888166,2.1608362758699293,23.441333215466873,0.31888951902192997,0.5614899552942064,0.7821894044264596,3
Niger,Agadez,2004-08,2,3,1,35.15506932901542,3.5694573466405655,28.080570553095665,0.326368003466308,0.8738632248216367,0.3947200005460465,3
Niger,Agadez,2005-01,1,1,1,37.48825771936062,0.06561062780816751,21.905771556241305,0.3773196731401315,0.7548958136136974,0.3884632882424406,1
Niger,Agadez,2006-09,1,0,0,38.0755935026287,1.5789269171993947,28.846317753873656,0.6472689306280641,0.8762118758040923,0.6379861402532501,1
Niger,Agadez,2007-01,1,2,1,58.64257236601036,3.899212905096584,20.595234327716966,0.4538126977127581,0.7331914729176328,0.7364770614591185,4
Niger,Agadez,2007-02,2,3,1,68.63263259275195,3.354288516653477,30.45670015669385,0.5410895296129143,0.5255454638503089,0.842723561742089,1
Niger,Agadez,2007-03,1,0,0,74.79350936235667,3.658699867928026,26.034899064199205,0.6881320862551402,0.5119762054841505,0.8364206252812132,1
Niger,Agadez,2007-04,1,0,0,111.43990634989937,4.059053847195973,27.379790836410567,0.5916481484461822,0.8602245740009158,0.39319654846605245,1
Niger,Agadez,2007-05,1,0,0,15.011350915984721,3.9161785943898115,24.754883110738554,0.28630005932554664,0.5154911747514832,0.8972843700457327,0
Niger,Agadez,2007-06,1,0,0,72.17471178248834,3.4109158307638903,21.304420769332282,0.5941769645199882,0.7460703188731118,0.3940784889463383,2
Niger,Agadez,2007-08,4,9,1,48.85738854855538,2.1983076618529527,30.704085837582785,0.5741685746130094,0.619190322976946,0.8040709502932823,1
Niger,Agadez,2008-03,1,5,1,48.27169702222453,4.91799164439077,31.00710418486414,0.3163084972386128,0.7750632556411869,0.6521673336620407,0
Niger,Agadez,2008-05,1,3,1,47.60455743492245,2.845365977950369,25.945536704388907,0.3626749154438079,0.6138889714868584,0.7069718845444295,1
Niger,Agadez,2008-06,1,3,1,41.824606583840534,1.0138460468441957,28.98578869420202,0.5550641199315384,0.514888868179796,0.6623830662915097,7
Niger,Agadez,2008-08,2,0,0,93.69049669206903,1.464064275523922,25.82732573936879,0.3191965470339293,0.7923353891195659,0.8218092254403733,2
Niger,Agadez,2009-07,1,0,0,76.84594654027805,3.4678122798523496,27.865469532798738,0.30409343450130966,0.6243610521054179,0.6822586094328356,4
Niger,Diffa,1997-11,1,0,0,60.4639195711475,4.623697825997318,29.27741759676033,0.5517363860651655,0.720319570903953,0.8091982928884196,2
Niger,Diffa,1998-01,2,150,1,87.02031504974,0.8936006460294876,28.66525477372162,0.6402977464098818,0.8095463279740799,0.39262078724302557,1
Niger,Diffa,1998-02,1,0,0,29.74942069402249,0.4117324787289317,31.022908840228034,0.23750834131106002,0.7811293207320023,0.8200240384477591,2
Niger,Diffa,2002-01,3,0,0,33.385897373381475,4.407655240210031,28.556642027116006,0.4229538676290564,0.639428442081859,0.8957719922531762,4
Niger,Diffa,2002-02,3,0,0,16.440645356106245,4.576389894564172,27.084253851115786,0.5035876101645038,0.7991306636905189,0.6969040769968085,3
Niger,Diffa,2002-03,3,0,0,46.01170919753425,1.3818967265794972,24.715743096367735,0.5381383929160339,0.8702724028100344,0.8858166625796668,2
Niger,Diffa,2002-04,3,0,0,63.23397053409506,1.8864286218561994,25.564483859028236,0.6980979561874144,0.7439898370064177,0.43193012313760126,3
Niger,Diffa,2002-05,3,0,0,62.05717155864668,3.3009399874892917,29.43015419017505,0.5413459801583603,0.7814024242578175,0.7975698722078682,2
Niger,Diffa,2002-06,3,0,0,62.98683822119761,1.6496501042123741,22.49452044325764,0.510077056498577,0.8463632558721506,0.4014281900218759,3
Niger,Diffa,2002-07,3,0,0,31.778863378678363,4.385793541350265,30.317421910238387,0.6948670761545008,0.8374562465117114,0.6095656580089488,6
Niger,Diffa,2002-08,3,1,1,76.06309485228044,0.5378935135693136,26.1565688219564,0.2303340701890919,0.6406405309943131,0.6984209948808443,3
Niger,Diffa,2002-09,5,72,1,64.79255036477996,0.18991110480097606,24.54418228677633,0.23721844807654913,0.8966802387105572,0.6961573511361292,2
Niger,Diffa,2008-08,1,3,1,74.66108562931997,1.0424310337139475,23.7038274696556,0.48034126321204207,0.5114264000188202,0.7025165651112368,1
Niger,Dosso,1998-11,1,0,0,22.14475644819896,1.4304388910248451,29.02310335694516,0.3793323071747954,0.8946830287075052,0.49255481581471283,1
Niger,Dosso,2005-04,1,0,0,66.2298171759558,0.5646329564443753,26.956075938590047,0.24834875687352798,0.5983988533546433,0.8842326582048514,1
Niger,Dosso,2005-07,1,0,0,36.24469520164946,0.32845214670323364,31.76629566968946,0.3532244480463953,0.6761748201820992,0.3039317963961352,0
Niger,Maradi,1997-08,1,0,0,52.05353494897276,3.7780385675089914,23.210773048422237,0.537177243703822,0.8534754951298857,0.6725990692252444,3
